1255 1 journals/tods/LechtenborgerV03·3822
1255 2 matloff·3013
1256 1 conf/sigmod/Blakeley94·3260
1256 2 narendra·2631
1257 1 journals/vldb/LandauST95·3591
1257 2 antara·4309
1258 1 673475·1148
1258 2 technical·3429
1259 1 673476·1147
1259 2 gillian·1328
1260 1 673477·1146
1260 2 egemen·3759
1261 1 309849·119
1261 2 blecken·4030
1262 1 journals/tods/EiterLLS01·4303
1262 2 tetsuya·3435
1263 1 journals/sigmod/HuangKL02·4661
1263 2 chungmin·3584
1264 1 conf/sigmod/CuiOTS03·4774
1264 2 tsatalos·2832
1265 1 conf/vldb/GarofalakisOS97·2405
1265 2 paola·3181
1266 1 conf/sigmod/Rajaraman99·4534
1266 2 farnoush·2373
1267 1 673482·1127
1267 2 gisli·2796
1268 1 673483·1124
1268 2 von·887
1269 1 673484·1125
1269 2 eileen·2112
1270 1 673485·1122
1270 2 salgado·4257
1271 1 conf/sigmod/JagadishKS00·4533
1271 2 stenoien·3523
1272 1 673480·1144
1272 2 amélie·2262
1273 1 309852·118
1273 2 iraklis·4080
1274 1 673481·1126
1274 2 eng·2522
1275 1 conf/sigmod/MoonWH02·3340
1275 2 douglis·2070
1276 1 673486·1123
1276 2 höppler·3676
1277 1 673487·1120
1277 2 kalus·2722
1278 1 conf/vldb/ChaudhuriW00·3704
1278 2 rich·3409
1279 1 673488·1121
1279 2 rick·304
1280 1 673489·1134
1280 2 linda·2331
1281 1 conf/sigmod/BrunoKS02·4688
1281 2 jaeger·3385
1282 1 conf/sigmod/WangTYGWP02·4093
1282 2 mayur·3889
1283 1 journals/vldb/AlbanoGO95·2935
1283 2 stella·1674
1284 1 765691·1208
1284 2 zhiyuan·50
1285 1 765692·1213
1285 2 kuok·3649
1286 1 765693·1214
1286 2 risch·2358
1287 1 673493·1130
1287 2 paolo·1517
1288 1 673494·1131
1288 2 åke·851
1289 1 673495·1128
1289 2 baekgaard·3387
1290 1 673496·1129
1290 2 raddick·2107
1291 1 765690·1207
1291 2 jang·712
1292 1 conf/vldb/Raghavan96·2409
1292 2 moreira·2561
1293 1 conf/sigmod/GebhardtJJ97·4473
1293 2 jano·2560
1294 1 673490·1135
1294 2 moran·4406
1295 1 673491·1132
1295 2 mendelzon·973
1296 1 673492·1133
1296 2 marchi·2469
1297 1 journals/vldb/StonebrakerALPSSSY96·3769
1297 2 shekar·3794
1298 1 conf/sigmod/ArefBV95·2973
1298 2 reiner·2982
1299 1 journals/tods/MehrotraRKS98·3242
1299 2 cariño·1120
1300 1 journals/vldb/ChanFGR02·3029
1300 2 ries·2145
1301 1 conf/sigmod/NestorovAM98·2933
1301 2 marcia·1854
1302 1 conf/vldb/DarFJST96·3233
1302 2 bussler·1385
1303 1 conf/sigmod/Bierman03·3078
1303 2 nag·3690
1304 1 conf/sigmod/WolfsonSXZC99·4278
1304 2 weiyi·1215
1305 1 conf/vldb/CherniackFZ01·3334
1305 2 herman·2830
1306 1 673461·1097
1306 2 narang·1553
1307 1 673462·1098
1307 2 nam·1798
1308 1 673463·1099
1308 2 weiye·2514
1309 1 conf/vldb/Cabrera03·3179
1309 2 ruxandra·490
1310 1 673468·1139
1310 2 kurt·2127
1311 1 673469·1138
1311 2 jane·2465
1312 1 conf/sigmod/Sheth95·2366
1312 2 nazife·128
1313 1 journals/vldb/GeorgakopoulosRL94·3128
1313 2 parrington·4595
1314 1 673464·1143
1314 2 marcin·2608
1315 1 673465·1142
1315 2 neil·1205
1316 1 673466·1141
1316 2 grust·2037
1317 1 673467·1140
1317 2 forte·622
1318 1 conf/sigmod/ZaharioudakisC97·3729
1318 2 chaudhary·3509
1319 1 conf/vldb/MuthOPW98·4703
1319 2 stutz·4339
1320 1 conf/vldb/GravanoIJKMS01·4457
1320 2 michalis·1747
1321 1 journals/sigmod/SpynsMJ02·3568
1321 2 mariano·3464
1322 1 673471·1136
1322 2 ellmann·2034
1323 1 673472·1150
1323 2 gerber·3333
1324 1 673473·2144
1324 2 yeha·3115
1325 1 673474·1149
1325 2 mokhtar·3041
1326 1 journals/vldb/PapadiasS94·2813
1326 2 tong·247
1327 1 673470·1137
1327 2 moira·2628
1328 1 conf/sigmod/GotoK03·3163
1328 2 singer·3885
1329 1 conf/sigmod/AcharyaAFZ95·3116
1329 2 mihai·4411
1330 1 journals/sigmod/PalpanasPKG03·3776
1330 2 gökhan·4235
1331 1 conf/sigmod/ShklarSKT95·2748
1331 2 busse·1828
1332 1 672188·1292
1332 2 ramakrishnan·342
1333 1 672189·1291
1333 2 omiecinski·2313
1334 1 conf/sigmod/Han96·3812
1334 2 kilger·4204
1335 1 journals/sigmod/WenLMZ03·4240
1335 2 widoff·638
1336 1 conf/vldb/Hess96·4718
1336 2 tomi·1714
1337 1 journals/sigmod/CruzKLSWY02·2714
1337 2 abadi·2071
1338 1 journals/sigmod/WinslettCDHZZ02·3101
1338 2 naumann·2229
1339 1 journals/sigmod/Konig-RiesL97·4803
1339 2 sharm·4332
1340 1 conf/vldb/EleftheriouBCDHLPPABDDDGJHLRSVW03·2906
1340 2 abhinav·3977
1341 1 conf/vldb/ChaudhuriN97·4748
1341 2 kailash·3442
1342 1 journals/tods/Chen95·3762
1342 2 storey·434
1343 1 672190·1299
1343 2 rishe·2380
1344 1 conf/vldb/PereiraFLS00·4223
1344 2 rakow·3553
1345 1 journals/sigmod/KuanL99·4698
1345 2 callan·354
1346 1 672195·1309
1346 2 singhal·2777
1347 1 672196·2152
1347 2 moustakides·4011
1348 1 672197·1303
1348 2 koller·1089
1349 1 672198·1305
1349 2 gunopulos·1249
1350 1 672191·1301
1350 2 ester·2600
1351 1 672192·1295
1351 2 heidi·1707
1352 1 672193·1297
1352 2 graefe·854
1353 1 conf/vldb/BrinkhoffK94·3686
1353 2 tresch·2508
1354 1 672194·1307
1354 2 hartmut·406
1355 1 244812·1882
1355 2 benzaken·1570
1356 1 journals/sigmod/MeltonE01·2327
1356 2 francisco·4024
1357 1 244811·1881
1357 2 chenye·2752
1358 1 journals/sigmod/MeltonE02·2842
1358 2 tapas·3941
1359 1 672199·1313
1359 2 chenyi·4476
1360 1 journals/sigmod/UlusoyB96·2988
1360 2 rajendran·926
1361 1 conf/vldb/Meier95·3185
1361 2 ursu·2368
1362 1 conf/vldb/SavasereON95·3138
1362 2 vuk·787
1363 1 362096·502
1363 2 bhamidipaty·4583
1364 1 362094·499
1364 2 jaedicke·883
1365 1 journals/sigmod/Fankhauser01·4772
1365 2 strauß·1852
1366 1 362091·500
1366 2 sheikholeslami·2209
1367 1 244813·1892
1367 2 vassilis·400
1368 1 232801·1949
1368 2 cardinaels·626
1369 1 conf/vldb/ImielinskiB02·3463
1369 2 lindsay·399
1370 1 conf/sigmod/PoosalaIHS96·4074
1370 2 suparna·2115
1371 1 conf/vldb/ManolopoulosT01·3443
1371 2 özel·4305
1372 1 conf/vldb/HerlekarDRGS02·4535
1372 2 jenny·711
1373 1 journals/tods/MumickFPR96·2360
1373 2 seidl·1352
1374 1 conf/vldb/DeutschPT99·2381
1374 2 net·3748
1375 1 conf/sigmod/GuptaS03·3483
1375 2 mcllroy·1232
1376 1 conf/vldb/JohnsonM98·3851
1376 2 cable·1375
1377 1 673497·1041
1377 2 jájá·1489
1378 1 673498·1040
1378 2 nes·2015
1379 1 journals/vldb/RahmB01·2681
1379 2 weitz·3103
1380 1 673499·1043
1380 2 wodtke·3745
1381 1 conf/vldb/RothS97·3434
1381 2 jari·2154
1382 1 conf/vldb/Cluet03·4764
1382 2 marcel·738
1383 1 conf/vldb/AdiBEY00·2497
1383 2 cattell·832
1384 1 conf/sigmod/KrollW94·3315
1384 2 runying·1494
1385 1 conf/vldb/ChatziantoniouR96·4601
1385 2 markus·377
1386 1 conf/sigmod/LabioZWGGW97·4407
1386 2 toon·1766
1387 1 conf/vldb/ChatziantoniouR97·2786
1387 2 zhou·163
1388 1 362098·501
1388 2 loureiro·3356
1389 1 672174·1281
1389 2 tony·3196
1390 1 conf/vldb/Brodie03·3606
1390 2 cenk·1987
1391 1 672175·1280
1391 2 drechsler·4354
1392 1 672176·1279
1392 2 eui·3667
1393 1 conf/sigmod/MarklL02·3708
1393 2 francisci·3175
1394 1 conf/sigmod/CruzJ99·3741
1394 2 franklin·136
1395 1 conf/vldb/Brodie00·4112
1395 2 shaoyu·2605
1396 1 conf/vldb/LifantsevC02·3181
1396 2 joseph·533
1397 1 journals/vldb/KrivokapicKG99·3942
1397 2 demers·4123
1398 1 conf/sigmod/BonnetBCCCHKMMOSS99·3418
1398 2 krishnamurthy·271
1399 1 conf/vldb/DeenJNNW00·3755
1399 2 rupawalla·3844
1400 1 conf/sigmod/GoldsteinL01·2741
1400 2 cudré·1911
1401 1 672177·1286
1401 2 lukasiewicz·1309
1402 1 672178·1285
1402 2 tork·975
1403 1 672179·1284
1403 2 huai·4388
1404 1 conf/sigmod/ForlizziGNS00·2971
1404 2 weimin·704
1405 1 journals/vldb/OoiTCH98·3016
1405 2 jónsson·2687
1406 1 conf/sigmod/WangCMSSZ94·2517
1406 2 sanjeeva·2636
1407 1 conf/vldb/LamKR02·4051
1407 2 mihaí·1096
1408 1 conf/sigmod/SistlaW95·4711
1408 2 huan·819
1409 1 conf/vldb/CareyD96·4788
1409 2 gibbs·3574
1410 1 journals/sigmod/CareyS99·3152
1410 2 shinichi·1058
1411 1 conf/vldb/HammelP02·4503
1411 2 torp·2853
1412 1 conf/sigmod/Gal00·4373
1412 2 yeol·1271
1413 1 journals/tods/TendickM94·2407
1413 2 eva·3500
1414 1 conf/sigmod/LehnerSPC00·4689
1414 2 spataschek·3867
1415 1 672184·2153
1415 2 oprencak·64
1416 1 journals/sigmod/WolfsonSDNR95·4326
1416 2 tamraparni·2028
1417 1 672185·1287
1417 2 jonscher·4211
1418 1 672186·1294
1418 2 tore·2357
1419 1 672187·1293
1419 2 véronique·1569
1420 1 672180·1283
1420 2 douglas·2703
1421 1 672181·1290
1421 2 belkhodja·4195
1422 1 672182·1289
1422 2 françoise·1194
1423 1 672183·1288
1423 2 ngu·2924
1424 1 671696·879
1424 2 paraboschi·548
1425 1 671695·880
1425 2 nicoleta·4568
1426 1 671694·865
1426 2 demichel·2332
1427 1 223902·1937
1427 2 jabed·2376
1428 1 conf/vldb/Draluk01·2617
1428 2 pramudiono·4431
1429 1 671693·866
1429 2 yossi·860
1430 1 223903·1938
1430 2 ewa·1437
1431 1 671699·876
1431 2 sreenath·1895
1432 1 conf/vldb/BohannonLRSSS97·2717
1432 2 kollar·2101
1433 1 671698·877
1433 2 åsa·4186
1434 1 conf/vldb/GardarinST96·3167
1434 2 cicchetti·4116
1435 1 671697·878
1435 2 critchlow·1637
1436 1 223900·1935
1436 2 chiara·1645
1437 1 conf/vldb/NgH94·4116
1437 2 martin·104
1438 1 223901·1936
1438 2 fabien·2220
1439 1 conf/sigmod/Golding95·2420
1439 2 zachary·892
1440 1 conf/vldb/RothOH99·4263
1440 2 gopale·4628
1441 1 conf/sigmod/MaddenFHH03·4536
1441 2 jarek·1149
1442 1 conf/vldb/ChirkovaHS01·4453
1442 2 myers·3847
1443 1 conf/vldb/Slutz98·4701
1443 2 swietlik·2168
1444 1 conf/sigmod/ChenRW02·4148
1444 2 eliseo·1736
1445 1 conf/vldb/BridgeJKLLM97·4461
1445 2 spyns·1876
1446 1 conf/sigmod/ReveszCKLLW00·3892
1446 2 mustafa·1877
1447 1 journals/sigmod/FlorescuLM98·3865
1447 2 nie·4260
1448 1 conf/vldb/Levy96·3089
1448 2 johnson·1765
1449 1 conf/vldb/ArionBCDMP03·2627
1449 2 sadri·1314
1450 1 conf/sigmod/Dietterich94·2634
1450 2 nguyen·1093
1451 1 journals/sigmod/Rosenthal98·4088
1451 2 calvanese·1500
1452 1 conf/vldb/AbiteboulAAACHHMMMMSTV99·4692
1452 2 baras·2624
1453 1 conf/vldb/HelalL00·2677
1453 2 natalya·4471
1454 1 journals/sigmod/RosenthalSMBTL95·3269
1454 2 narasayya·793
1455 1 671673·849
1455 2 butler·2538
1456 1 671672·856
1456 2 motwani·871
1457 1 671671·855
1457 2 ouzzani·2986
1458 1 conf/vldb/HuangJR97·2735
1458 2 koichi·3872
1459 1 671678·861
1459 2 karypis·3668
1460 1 671677·852
1460 2 ramaswamy·246
1461 1 journals/vldb/EvangelidisS97·4138
1461 2 poncelet·4114
1462 1 671676·851
1462 2 bedeschi·3174
1463 1 671675·850
1463 2 hammond·298
1464 1 671679·862
1464 2 kaippallimalil·1742
1465 1 conf/vldb/BohannonGKNS02·4430
1465 2 antoshenkov·2792
1466 1 conf/vldb/PacittMS99·4446
1466 2 pektas·2124
1467 1 conf/vldb/RamasamyPNK00·4281
1467 2 agathoniki·4318
1468 1 conf/vldb/BlottKS98·4380
1468 2 suad·591
1469 1 671681·864
1469 2 silke·3394
1470 1 671680·863
1470 2 huynh·2927
1471 1 328996·110
1471 2 ceri·545
1472 1 671685·860
1472 2 chakrabarti·289
1473 1 671684·859
1473 2 reée·3661
1474 1 conf/vldb/Carey00·3807
1474 2 yerneni·336
1475 1 671683·858
1475 2 rasin·3884
1476 1 671682·857
1476 2 huei·2922
1477 1 671689·869
1477 2 domenig·491
1478 1 671688·870
1478 2 neto·2137
1479 1 671687·871
1479 2 gopalan·817
1480 1 671686·872
1480 2 slutz·1542
1481 1 journals/vldb/BohmAnY97·3933
1481 2 miguel·4413
1482 1 conf/sigmod/DeshpandeGR01·3724
1482 2 samet·590
1483 1 conf/vldb/ChenDZ03·3270
1483 2 netz·2416
1484 1 conf/sigmod/ZaharioudakisCLPU00·3556
1484 2 pirotte·3205
1485 1 conf/vldb/Selinger02·3220
1485 2 tova·934
1486 1 conf/vldb/HankinsP03·4802
1486 2 gray·597
1487 1 conf/vldb/AgrawalPWZ95·4073
1487 2 kementsietsidis·3931
1488 1 conf/vldb/YiF00·4450
1488 2 ernest·1914
1489 1 conf/sigmod/AmbiteABKMMMPT98·2390
1489 2 ajith·4572
1490 1 journals/tods/Meo00·4616
1490 2 bozkaya·580
1491 1 671692·867
1491 2 häberle·4336
1492 1 671691·2130
1492 2 haenni·623
1493 1 671690·868
1493 2 herng·2272
1494 1 conf/vldb/CatozziR01·3153
1494 2 hümmer·1333
1495 1 336589·401
1495 2 ingolf·4575
1496 1 conf/vldb/FegarasE01·4559
1496 2 glavitsch·3601
1497 1 journals/sigmod/HanBP01·2760
1497 2 shunsuke·2363
1498 1 336590·489
1498 2 qiongmao·4357
1499 1 journals/tods/BaralisCP96·3928
1499 2 lincoln·4109
1500 1 conf/sigmod/Chan98·2485
1500 2 gustavo·1320
1501 1 conf/vldb/SetzerZ94·4369
1501 2 medjahed·2985
1502 1 conf/vldb/BernsteinHSSZ97·4419
1502 2 perry·656
1503 1 328959·109
1503 2 anyanwu·1909
1504 1 conf/vldb/ZhouR03·4292
1504 2 kotagiri·676
1505 1 journals/sigmod/JacobS99·3901
1505 2 domingos·1129
1506 1 conf/vldb/Greco98·4233
1506 2 hugo·1022
1507 1 conf/vldb/SchmidtWKCMB02·3725
1507 2 florida·1705
1508 1 336579·404
1508 2 sterling·2597
1509 1 conf/sigmod/ChaudhuriN98·3683
1509 2 philip·173
1510 1 336578·405
1510 2 hansjörg·4418
1511 1 336587·402
1511 2 microsoft·3291
1512 1 336583·403
1512 2 vineet·2619
1513 1 945722·2245
1513 2 shiby·3657
1514 1 journals/sigmod/Liu01·4463
1514 2 jialie·3868
1515 1 journals/sigmod/Liu02·2355
1515 2 brecheisen·3956
1516 1 conf/vldb/TanGO99·4003
1516 2 piero·546
1517 1 945724·2241
1517 2 white·831
1518 1 945723·2247
1518 2 mciver·3474
1519 1 journals/sigmod/Datta94·4854
1519 2 badrinath·3615
1520 1 conf/vldb/KraissW97·3469
1520 2 rémy·3709
1521 1 journals/sigmod/KempsterST99·2911
1521 2 gulledge·1338
1522 1 conf/sigmod/AcharyaPR99·4629
1522 2 tesch·3211
1523 1 336568·411
1523 2 jérǒme·404
1524 1 journals/tods/BrunoCG02·4526
1524 2 hugh·3494
1525 1 336577·406
1525 2 baumgartner·2962
1526 1 336575·407
1526 2 ahad·2299
1527 1 336573·408
1527 2 moerkotte·1370
1528 1 336572·409
1528 2 giri·4016
1529 1 conf/sigmod/ChaudhuriGS03·3213
1529 2 letizia·3358
1530 1 336570·410
1530 2 wieser·4615
1531 1 conf/vldb/SilversteinBMU98·3302
1531 2 kornacker·739
1532 1 journals/tods/SistlaWYS98·3400
1532 2 jittat·3100
1533 1 journals/sigmod/Liu03·4754
1533 2 jarke·185
1534 1 conf/vldb/ChakrabartiDAR97·4642
1534 2 krebs·1256
1535 1 journals/tods/AndriesCPB01·3958
1535 2 houben·1598
1536 1 journals/vldb/BeckerGOSW96·3675
1536 2 tamura·2284
1537 1 conf/vldb/ChenL03·4717
1537 2 heuvel·1597
1538 1 conf/vldb/GaoS03·3864
1538 2 eleftheriou·4347
1539 1 conf/sigmod/BabcockCD03·4537
1539 2 athman·11
1540 1 journals/tods/ShashaLSV95·4787
1540 2 hagleitner·4341
1541 1 conf/sigmod/Shasha97·3761
1541 2 suel·2204
1542 1 336564·412
1542 2 sébastien·2253
1543 1 336562·413
1543 2 bernard·96
1544 1 336560·414
1544 2 phuong·3151
1545 1 conf/sigmod/LiBCS00·4137
1545 2 rotem·2226
1546 1 conf/vldb/KahveciS01·3811
1546 2 rocco·1900
1547 1 328943·112
1547 2 sokolova·1343
1548 1 conf/vldb/NgY94·3458
1548 2 rabitti·2786
1549 1 945741·2279
1549 2 rita·3565
1550 1 conf/vldb/BestavrosB95·2435
1550 2 giuseppe·1164
1551 1 journals/sigmod/VetterliVS00·2611
1551 2 gerlhof·3266
1552 1 journals/sigmod/NascimentoSP03·4175
1552 2 florian·847
1553 1 journals/vldb/PottingerH01·4013
1553 2 rada·2467
1554 1 conf/vldb/GalhardasFSSS01·2596
1554 2 noy·4473
1555 1 conf/vldb/ChaudhuriGS95·4261
1555 2 gregg·3120
1556 1 journals/sigmod/CaleroPR03·2574
1556 2 venkata·4237
1557 1 conf/sigmod/HsuLG00·2460
1557 2 pinar·124
1558 1 conf/vldb/DattaRT99·4262
1558 2 wai·992
1559 1 conf/sigmod/HellersteinA00·4847
1559 2 wah·4386
1560 1 conf/vldb/GehaniJR94·4443
1560 2 zaharioudakis·385
1561 1 conf/sigmod/PeiMHZ00·4042
1561 2 griffin·986
1562 1 945737·2267
1562 2 mück·4462
1563 1 journals/sigmod/Franklin97·4739
1563 2 narayan·2503
1564 1 211994·1574
1564 2 selfridge·3829
1565 1 945736·2269
1565 2 wan·911
1566 1 journals/sigmod/Franklin98·3085
1566 2 josef·3691
1567 1 945739·2265
1567 2 greer·305
1568 1 journals/sigmod/Franklin99·4216
1568 2 bargmeyer·659
1569 1 211999·1573
1569 2 procopiuc·918
1570 1 conf/vldb/JermaineDO99·2600
1570 2 kouichi·3216
1571 1 conf/sigmod/AgrawalK03·3671
1571 2 winterbottom·2436
1572 1 945731·2229
1572 2 kambhampati·4039
1573 1 945730·2219
1573 2 jurgen·4190
1574 1 945733·2225
1574 2 gadi·695
1575 1 conf/sigmod/MattosM95·3486
1575 2 hanna·3493
1576 1 945732·2231
1576 2 jeffrey·364
1577 1 945735·2271
1577 2 josep·616
1578 1 945734·2227
1578 2 ronald·1079
1579 1 journals/tods/RaschidL96·3381
1579 2 urban·1282
1580 1 conf/vldb/GibsonKR98·3324
1580 2 piyush·3301
1581 1 conf/sigmod/Cattell94·3984
1581 2 israel·89
1582 1 conf/sigmod/GorelikWD94·4344
1582 2 hannu·2679
1583 1 journals/tods/CliffordC94·3580
1583 2 markos·384
1584 1 conf/sigmod/HellersteinHW97·2449
1584 2 greg·761
1585 1 945725·2243
1585 2 mayer·3786
1586 1 945728·2223
1586 2 colin·1686
1587 1 journals/vldb/MihailaRT02·3229
1587 2 randal·1948
1588 1 conf/vldb/Huyn97·3711
1588 2 peters·1949
1589 1 945727·2221
1589 2 ipeirotis·1208
1590 1 conf/vldb/ZengBNN01·2679
1590 2 erich·2404
1591 1 945729·2217
1591 2 berchtold·844
1592 1 176571·1308
1592 2 charles·2148
1593 1 conf/vldb/BelloDDFNSWZ98·4096
1593 2 speegle·3536
1594 1 176570·1298
1594 2 montanari·3561
1595 1 conf/vldb/AshwinGG02·3158
1595 2 shklar·3327
1596 1 233330·1966
1596 2 jayavel·922
1597 1 233331·1965
1597 2 masahisa·2283
1598 1 conf/sigmod/CranorGJSS02·2903
1598 2 gorelik·369
1599 1 conf/vldb/CuiW01·2300
1599 2 fan·1657
1600 1 conf/vldb/Faloutsos02·2602
1600 2 kathleen·1709
1601 1 233329·1963
1601 2 eleazar·1802
1602 1 176569·1296
1602 2 xiong·1397
1603 1 conf/sigmod/LiuFP03·2992
1603 2 yaron·4226
1604 1 233321·1955
1604 2 nørvåg·2881
1605 1 233322·1958
1605 2 baumann·746
1606 1 journals/vldb/VerykiosME03·2737
1606 2 kulkarni·1624
1607 1 176568·1302
1607 2 greco·2214
1608 1 233323·1957
1608 2 davis·2733
1609 1 233324·1960
1609 2 finkelstein·834
1610 1 233325·1959
1610 2 clifford·2978
1611 1 233326·1962
1611 2 aditya·4266
1612 1 233327·1961
1612 2 xuemin·4539
1613 1 233328·1964
1613 2 englert·3422
1614 1 journals/sigmod/Aberer03·3640
1614 2 arnaud·743
1615 1 journals/sigmod/Aberer02·2667
1615 2 radu·2393
1616 1 219039·1555
1616 2 kean·3425
1617 1 journals/sigmod/NgH95·3800
1617 2 stoughton·2108
1618 1 233320·1956
1618 2 yonghui·1696
1619 1 journals/sigmod/KuokFW98·4573
1619 2 rahm·2412
1620 1 journals/sigmod/Aberer01·3674
1620 2 caruso·3112
1621 1 conf/sigmod/McIverK94·3906
1621 2 spyratos·4002
1622 1 233318·1953
1622 2 andré·2677
1623 1 conf/sigmod/StonebrakerH01·2859
1623 2 joshi·812
1624 1 journals/vldb/DesslochHMMT98·2996
1624 2 shkapenyuk·2031
1625 1 conf/vldb/WangHH00·3258
1625 2 srikanth·3973
1626 1 journals/sigmod/HalkidiBV02·2469
1626 2 gail·967
1627 1 conf/vldb/ChakrabartiBD99·3171
1627 2 stoica·4545
1628 1 journals/sigmod/EisenbergM99·4052
1628 2 rainer·1336
1629 1 233311·1950
1629 2 julie·2817
1630 1 journals/sigmod/EisenbergM98·4441
1630 2 biswadeep·3689
1631 1 233313·1952
1631 2 farouk·2473
1632 1 conf/sigmod/NatsevRS99·2805
1632 2 julia·1804
1633 1 233315·1951
1633 2 wee·1959
1634 1 conf/vldb/AbrolLMMMRTWZ01·3950
1634 2 mamoulis·954
1635 1 conf/vldb/FerrandinaMZ94·3952
1635 2 dias·2189
1636 1 233317·1954
1636 2 arvind·924
1637 1 672984·2270
1637 2 wei·143
1638 1 conf/sigmod/Englert94·3248
1638 2 jeannie·3016
1639 1 672985·2260
1639 2 veda·433
1640 1 672986·2258
1640 2 gallagher·3569
1641 1 672987·2264
1641 2 diao·1514
1642 1 672980·2278
1642 2 wäsch·3213
1643 1 233351·1979
1643 2 golshani·1286
1644 1 672981·2268
1644 2 wen·210
1645 1 233352·1980
1645 2 wes·2420
1646 1 672982·2266
1646 2 simonas·1526
1647 1 672983·2272
1647 2 lausen·4083
1648 1 219042·1556
1648 2 renzo·1941
1649 1 672988·2262
1649 2 batini·3117
1650 1 672989·2252
1650 2 julio·1112
1651 1 conf/sigmod/OlstonW02·3872
1651 2 maximilien·1906
1652 1 conf/sigmod/WodtkeWWDM97·2791
1652 2 shiri·3718
1653 1 233344·1975
1653 2 sridhar·245
1654 1 conf/sigmod/KanthRSB99·3192
1654 2 matias·861
1655 1 233346·1976
1655 2 sagonas·3471
1656 1 672990·2250
1656 2 amato·2784
1657 1 233348·1981
1657 2 crespo·4145
1658 1 233349·1982
1658 2 linerman·1005
1659 1 671663·848
1659 2 hull·3357
1660 1 672995·1426
1660 2 flesca·2963
1661 1 671662·845
1661 2 dick·1362
1662 1 672996·1427
1662 2 huebsch·4547
1663 1 conf/sigmod/MelnikRB03·2888
1663 2 lehmann·191
1664 1 671661·846
1664 2 xiaoyan·2237
1665 1 672997·1432
1665 2 josji·4258
1666 1 672998·1433
1666 2 hadzilacos·3737
1667 1 671667·844
1667 2 debasis·4015
1668 1 672991·2256
1668 2 raghav·2038
1669 1 671666·841
1669 2 fei·2323
1670 1 233340·1972
1670 2 abrol·3058
1671 1 672992·2254
1671 2 atallah·3986
1672 1 671665·842
1672 2 levene·575
1673 1 672993·1428
1673 2 widom·1013
1674 1 233341·1977
1674 2 raju·1393
1675 1 671664·847
1675 2 kandil·3042
1676 1 672994·1429
1676 2 enrico·455
1677 1 233342·1978
1677 2 sawyer·1595
1678 1 219056·1608
1678 2 ilyas·3944
1679 1 671669·853
1679 2 torben·2249
1680 1 671668·843
1680 2 bussche·1293
1681 1 672999·1430
1681 2 leana·2912
1682 1 conf/vldb/CarusoCGLM00·2785
1682 2 apostolos·3659
1683 1 conf/vldb/LudasaherGM00·2826
1683 2 kiernan·1830
1684 1 conf/vldb/Guting94·3818
1684 2 vishu·270
1685 1 278247·131
1685 2 hanin·3051
1686 1 278246·132
1686 2 snodgrass·964
1687 1 conf/vldb/BawaBA03·2603
1687 2 randel·3763
1688 1 278249·251
1688 2 hunt·2500
1689 1 233332·1969
1689 2 samaras·4203
1690 1 233333·1970
1690 2 grégory·1094
1691 1 233334·1967
1691 2 venkatasubramanian·2217
1692 1 233335·1968
1692 2 liviu·3439
1693 1 671670·854
1693 2 meinecke·4530
1694 1 233336·1973
1694 2 riza·1986
1695 1 233337·1974
1695 2 narayanan·285
1696 1 233338·1971
1696 2 gouin·3733
1697 1 journals/sigmod/CoxEH96·3035
1697 2 altinel·131
1698 1 672963·2246
1698 2 maarek·1634
1699 1 672964·2248
1699 2 igor·1102
1700 1 233371·1997
1700 2 annamalai·1556
1701 1 672965·2234
1701 2 keen·3754
1702 1 conf/vldb/BergerBSW03·4491
1702 2 viña·4501
1703 1 conf/vldb/PossP03·3135
1703 2 gautam·1238
1704 1 672966·2236
1704 2 hung·1027
1705 1 672967·2238
1705 2 mallela·2886
1706 1 journals/sigmod/PissinouSEMOPSTD94·3597
1706 2 amann·2256
1707 1 672968·2240
1707 2 joão·1807
1708 1 672969·2226
1708 2 lantz·4346
1709 1 233365·1993
1709 2 reagan·1834
1710 1 conf/vldb/ShaferA97·2384
1710 2 opher·1181
1711 1 233366·1992
1711 2 antonios·2008
1712 1 conf/sigmod/Weininger02·2342
1712 2 zaiqing·4259
1713 1 journals/sigmod/SnodgrassHMOPRRWY98·3432
1713 2 jörgen·1418
1714 1 conf/vldb/BamfordBKM98·2700
1714 2 keim·291
1715 1 233368·1991
1715 2 falsutsos·1448
1716 1 conf/sigmod/Weininger00·2433
1716 2 hohenstein·470
1717 1 233369·1998
1717 2 yingwei·1727
1718 1 320255·111
1718 2 shaymsunder·4627
1719 1 conf/vldb/GarofalakisI97·3111
1719 2 whang·1266
1720 1 journals/tods/RosenthalR94·4588
1720 2 wig·1389
1721 1 672973·2218
1721 2 wiktor·4667
1722 1 journals/sigmod/LabrinidisR00·4436
1722 2 özsu·344
1723 1 672974·2220
1723 2 westmann·1609
1724 1 conf/sigmod/KemperMPS94·3666
1724 2 david·145
1725 1 672975·2222
1725 2 vassalos·363
1726 1 233360·1989
1726 2 ralf·447
1727 1 672976·2224
1727 2 win·3990
1728 1 233361·1988
1728 2 dozier·3802
1729 1 journals/sigmod/RossGR03·2930
1729 2 bartek·751
1730 1 journals/sigmod/MedskerCS95·4221
1730 2 sudipto·2004
1731 1 233362·1987
1731 2 rossella·3178
1732 1 672970·2228
1732 2 rinfret·1204
1733 1 672971·2230
1733 2 gale·4287
1734 1 233364·1994
1734 2 düllmann·292
1735 1 672972·2232
